"255","1","kakaki","B,C,B,C"," 1,2,"," 3,4,","2022/8/30 14:40:28","2022/8/30 14:40:34","00:00:06","50","2"
"826","22","2020213392","D,B,B,A"," 1,3,4,"," 2,","2022/12/12 16:27:11","2022/12/12 16:29:50","00:02:38","75","3"
"827","23","2020213392","D,A,A,B"," 1,2,3,4,"," ","2022/12/12 16:34:58","2022/12/12 16:36:02","00:01:03","100","4"
"828","21","2020213369","D,A,C,D"," 1,2,3,4,"," ","2022/12/12 下午5:30:59","2022/12/12 下午5:33:24","00:02:24","100","4"
"829","22","2020213369","C,B,B,A"," 3,4,"," 1,2,","2022/12/12 下午5:41:10","2022/12/12 下午5:43:34","00:02:23","50","2"
"830","23","2020213369","A,A,A,B"," 2,3,4,"," 1,","2022/12/12 下午5:49:37","2022/12/12 下午5:52:20","00:02:42","75","3"
"831","18","2020213335","A,B,A,B"," 1,2,3,4,"," ","2022/12/12 下午7:54:26","2022/12/12 下午7:56:20","00:01:54","100","4"
"832","13","2020213348","C,C,A,D"," 1,2,3,4,"," ","2022/12/13 09:40:39","2022/12/13 09:41:09","00:00:30","100","4"
"833","19","2020213335","B,D,A,A"," 1,2,3,4,"," ","2022/12/13 下午12:45:17","2022/12/13 下午12:45:47","00:00:30","100","4"
"834","20","2020213335","B,C,A,A"," 1,2,3,4,"," ","2022/12/13 下午12:52:34","2022/12/13 下午12:52:49","00:00:14","100","4"
"835","21","2020213335","D,A,C,D"," 1,2,3,4,"," ","2022/12/13 下午2:25:39","2022/12/13 下午2:29:59","00:04:19","100","4"
"836","22","2020213335","D,A,B,A"," 1,2,3,4,"," ","2022/12/13 下午2:37:51","2022/12/13 下午2:38:29","00:00:38","100","4"
"837","23","2020213335","D,A,A,B"," 1,2,3,4,"," ","2022/12/13 下午2:48:00","2022/12/13 下午2:48:31","00:00:30","100","4"
"838","10","2020213344","B,C,D,D"," 2,"," 1,3,4,","2022/12/14 18:26:55","2022/12/14 18:30:18","00:03:22","25","1"
"839","11","2020213344","D,C,A,B"," 1,2,3,"," 4,","2022/12/14 19:02:44","2022/12/14 19:06:31","00:03:47","75","3"
"840","12","2020213344","C,A,D,D"," 1,2,3,4,"," ","2022/12/14 19:22:28","2022/12/14 19:24:30","00:02:01","100","4"
"841","13","2020213344","C,C,A,D"," 1,2,3,4,"," ","2022/12/14 19:33:54","2022/12/14 19:37:53","00:03:59","100","4"
"842","15","2020213344","B,D,B,D"," 1,2,3,4,"," ","2022/12/14 19:57:36","2022/12/14 20:00:26","00:02:50","100","4"
"843","16","2020213344","C,B,B,D"," 3,4,"," 1,2,","2022/12/14 20:39:47","2022/12/14 20:42:42","00:02:55","50","2"
"844","17","2020213344","A,A,B,A"," 1,2,"," 3,4,","2022/12/14 20:49:34","2022/12/14 20:50:00","00:00:25","50","2"
"845","18","2020213344","B,B,B,A"," 2,"," 1,3,4,","2022/12/14 20:58:18","2022/12/14 20:58:53","00:00:34","25","1"
"846","15","2020213348","B,D,B,D"," 1,2,3,4,"," ","2022/12/15 00:24:27","2022/12/15 00:24:44","00:00:16","100","4"
"847","18","2020213323","A,B,A,B"," 1,2,3,4,"," ","2022/12/15 11:01:36","2022/12/15 11:02:14","00:00:38","100","4"
"848","19","2020213323","B,D,A,A"," 1,2,3,4,"," ","2022/12/15 11:25:12","2022/12/15 11:26:48","00:01:35","100","4"
"849","20","2020213323","B,A,A,A"," 1,3,4,"," 2,","2022/12/15 11:30:47","2022/12/15 11:32:25","00:01:38","75","3"
"850","21","2020213353","D,A,C,D"," 1,2,3,4,"," ","2022/12/15 上午11:51:20","2022/12/15 上午11:51:57","00:00:36","100","4"
"851","22","2020213353","D,B,B,A"," 1,3,4,"," 2,","2022/12/15 下午12:13:38","2022/12/15 下午12:14:57","00:01:18","75","3"
"852","23","2020213353","D,A,A,B"," 1,2,3,4,"," ","2022/12/15 下午1:13:36","2022/12/15 下午1:13:41","00:00:05","100","4"
"853","16","2020213348","A,D,B,D"," 1,2,3,4,"," ","2022/12/15 18:00:42","2022/12/15 18:01:02","00:00:19","100","4"
"854","17","2020213348","A,A,C,D"," 1,2,3,4,"," ","2022/12/15 20:29:52","2022/12/15 20:30:05","00:00:13","100","4"
"855","18","2020213348","A,B,A,B"," 1,2,3,4,"," ","2022/12/15 23:42:23","2022/12/15 23:42:35","00:00:11","100","4"
"856","19","2020213348","B,D,A,A"," 1,2,3,4,"," ","2022/12/16 00:30:24","2022/12/16 00:30:39","00:00:15","100","4"
"857","16","2020213338","A,D,B,D"," 1,2,3,4,"," ","2022/12/16 10:21:43","2022/12/16 10:22:14","00:00:31","100","4"
"858","17","2020213338","A,A,C,D"," 1,2,3,4,"," ","2022/12/16 10:30:23","2022/12/16 10:32:57","00:02:34","100","4"
"859","18","2020213338","A,B,A,B"," 1,2,3,4,"," ","2022/12/16 11:26:33","2022/12/16 11:27:04","00:00:31","100","4"
"860","20","2020213344","B,D,A,B"," 1,3,"," 2,4,","2022/12/16 12:14:05","2022/12/16 12:15:11","00:01:05","50","2"
"861","20","2020213348","B,C,A,A"," 1,2,3,4,"," ","2022/12/16 12:34:53","2022/12/16 12:35:15","00:00:22","100","4"
"862","21","2020213344","D,A,C,B"," 1,2,3,"," 4,","2022/12/16 12:50:43","2022/12/16 12:52:49","00:02:06","75","3"
"863","21","2020213348","D,A,C,D"," 1,2,3,4,"," ","2022/12/16 12:56:42","2022/12/16 12:56:55","00:00:12","100","4"
"864","22","2020213344","D,B,B,A"," 1,3,4,"," 2,","2022/12/16 13:01:59","2022/12/16 13:02:53","00:00:54","75","3"
"865","23","2020213344","C,D,A,D"," 3,"," 1,2,4,","2022/12/16 13:08:39","2022/12/16 13:09:03","00:00:24","25","1"
"866","22","2020213348","D,B,B,A"," 1,3,4,"," 2,","2022/12/16 13:14:30","2022/12/16 13:14:52","00:00:21","75","3"
"867","23","2020213348","D,A,A,B"," 1,2,3,4,"," ","2022/12/16 13:28:27","2022/12/16 13:31:44","00:03:16","100","4"
"868","19","2020213344","B,D,D,A"," 1,2,4,"," 3,","2022/12/16 13:40:59","2022/12/16 13:41:23","00:00:23","75","3"
"869","22","2020213323","D,B,B,A"," 1,3,4,"," 2,","2022/12/16 19:43:15","2022/12/16 19:43:42","00:00:26","75","3"
"870","23","2020213323","D,A,A,B"," 1,2,3,4,"," ","2022/12/16 19:49:11","2022/12/16 19:52:01","00:02:50","100","4"
"871","21","2020213323","D,A,C,D"," 1,2,3,4,"," ","2022/12/16 20:02:30","2022/12/16 20:03:35","00:01:04","100","4"
"872","19","2020213338","B,D,A,A"," 1,2,3,4,"," ","2022/12/17 09:43:31","2022/12/17 09:44:04","00:00:32","100","4"
"873","20","2020213338","B,C,A,A"," 1,2,3,4,"," ","2022/12/17 10:02:22","2022/12/17 10:02:48","00:00:26","100","4"
"874","21","2020213338","D,A,C,D"," 1,2,3,4,"," ","2022/12/17 16:51:04","2022/12/17 16:51:14","00:00:10","100","4"
"875","22","2020213338","D,B,B,A"," 1,3,4,"," 2,","2022/12/17 16:58:18","2022/12/17 16:58:54","00:00:35","75","3"
"876","23","2020213338","D,A,A,B"," 1,2,3,4,"," ","2022/12/17 17:03:23","2022/12/17 17:03:41","00:00:18","100","4"
"877","6","2020213375","B,C,B,A"," 1,2,3,4,"," ","2022/12/17 下午5:15:30","2022/12/17 下午5:31:45","00:16:15","100","4"
"878","7","2020213375","B,C,B,D"," 1,2,"," 3,4,","2022/12/17 下午5:38:25","2022/12/17 下午5:46:57","00:08:31","50","2"
"879","22","2020214470","B,B,B,A"," 3,4,"," 1,2,","2022/12/17 18:37:34","2022/12/17 18:38:48","00:01:13","50","2"
"880","23","2020214470","D,A,A,B"," 1,2,3,4,"," ","2022/12/17 19:20:29","2022/12/17 19:22:36","00:02:07","100","4"
"881","18","2020213331","A,B,A,B"," 1,2,3,4,"," ","2022/12/17 下午9:04:22","2022/12/17 下午9:06:34","00:02:12","100","4"
"882","19","2020213331","B,D,A,A"," 1,2,3,4,"," ","2022/12/17 下午9:27:55","2022/12/17 下午9:29:31","00:01:36","100","4"
"883","20","2020213331","B,C,A,A"," 1,2,3,4,"," ","2022/12/17 下午9:33:58","2022/12/17 下午9:37:26","00:03:27","100","4"
"884","21","2020213331","D,A,C,B"," 1,2,3,"," 4,","2022/12/17 下午9:48:56","2022/12/17 下午10:02:13","00:13:17","75","3"
"885","22","2020213331","D,B,B,A"," 1,3,4,"," 2,","2022/12/17 下午10:10:06","2022/12/17 下午10:11:09","00:01:02","75","3"
"886","23","2020213331","D,A,A,B"," 1,2,3,4,"," ","2022/12/17 下午10:17:16","2022/12/17 下午10:22:58","00:05:41","100","4"
"887","10","2020213241","B,C,A,D"," 2,3,"," 1,4,","2022/12/18 上午12:17:39","2022/12/18 上午12:34:45","00:17:05","50","2"
"888","11","2020213241","D,C,A,B"," 1,2,3,"," 4,","2022/12/18 上午12:43:40","2022/12/18 上午12:46:48","00:03:08","75","3"
"889","21","2020213327","D,A,C,D"," 1,2,3,4,"," ","2022/12/18 上午12:50:11","2022/12/18 上午12:51:04","00:00:52","100","4"
"890","12","2020213241","C,A,D,D"," 1,2,3,4,"," ","2022/12/18 上午12:52:30","2022/12/18 上午12:55:22","00:02:52","100","4"
"891","22","2020213327","D,B,B,A"," 1,3,4,"," 2,","2022/12/18 上午1:00:09","2022/12/18 上午1:01:30","00:01:21","75","3"
"892","13","2020213241","C,A,D,D"," 1,4,"," 2,3,","2022/12/18 上午12:58:44","2022/12/18 上午1:03:48","00:05:03","50","2"
"893","23","2020213327","D,A,A,B"," 1,2,3,4,"," ","2022/12/18 上午1:07:47","2022/12/18 上午1:09:21","00:01:34","100","4"
"894","15","2020213241","B,D,B,D"," 1,2,3,4,"," ","2022/12/18 上午1:18:22","2022/12/18 上午1:21:32","00:03:09","100","4"
"895","16","2020213241","A,D,B,D"," 1,2,3,4,"," ","2022/12/18 上午1:32:26","2022/12/18 上午1:37:12","00:04:45","100","4"
"896","17","2020213241","A,A,C,D"," 1,2,3,4,"," ","2022/12/18 上午1:44:04","2022/12/18 上午1:50:17","00:06:13","100","4"
"897","18","2020213241","A,B,A,B"," 1,2,3,4,"," ","2022/12/18 上午1:57:46","2022/12/18 上午2:00:20","00:02:34","100","4"
"898","21","2020213241","D,A,C,D"," 1,2,3,4,"," ","2022/12/18 上午2:06:55","2022/12/18 上午2:10:04","00:03:08","100","4"
"899","18","2020213322","A,B,A,B"," 1,2,3,4,"," ","2022/12/18 10:42:34","2022/12/18 10:44:26","00:01:49","100","4"
"900","19","2020213322","B,D,A,A"," 1,2,3,4,"," ","2022/12/18 10:55:52","2022/12/18 10:57:51","00:01:57","100","4"
"901","20","2020213322","B,C,A,B"," 1,2,3,"," 4,","2022/12/18 11:00:11","2022/12/18 11:01:59","00:01:45","75","3"
"902","21","2020213322","D,A,C,D"," 1,2,3,4,"," ","2022/12/18 11:08:10","2022/12/18 11:11:47","00:03:33","100","4"
"903","22","2020213322","D,A,B,A"," 1,2,3,4,"," ","2022/12/18 11:31:21","2022/12/18 11:32:05","00:00:44","100","4"
"904","23","2020213322","D,A,A,B"," 1,2,3,4,"," ","2022/12/18 11:58:59","2022/12/18 12:01:50","00:02:48","100","4"
"905","10","2020213345","C,C,A,C"," 1,2,3,4,"," ","2022/12/18 12:02:00","2022/12/18 12:05:15","00:03:14","100","4"
"906","11","2020213345","D,C,A,C"," 1,2,3,4,"," ","2022/12/18 12:13:52","2022/12/18 12:15:09","00:01:16","100","4"
"907","17","2020213345","A,A,C,D"," 1,2,3,4,"," ","2022/12/18 12:19:50","2022/12/18 12:21:12","00:01:21","100","4"
"908","18","2020213345","A,B,A,B"," 1,2,3,4,"," ","2022/12/18 12:26:42","2022/12/18 12:27:40","00:00:58","100","4"
"909","22","2020213345","D,B,B,A"," 1,3,4,"," 2,","2022/12/18 12:34:17","2022/12/18 12:37:12","00:02:55","75","3"
"910","10","2020213352","C,C,A,C"," 1,2,3,4,"," ","2022/12/18 下午1:13:48","2022/12/18 下午1:22:26","00:08:38","100","4"
"911","11","2020213352","D,C,A,C"," 1,2,3,4,"," ","2022/12/18 下午1:38:43","2022/12/18 下午1:43:05","00:04:21","100","4"
"912","23","2020213352","D,A,A,B"," 1,2,3,4,"," ","2022/12/18 下午1:48:38","2022/12/18 下午1:50:14","00:01:36","100","4"
"913","8","2020213375","A,A,C,D"," 1,2,3,4,"," ","2022/12/18 下午2:06:29","2022/12/18 下午2:10:34","00:04:05","100","4"
"914","21","2020213352","D,A,C,D"," 1,2,3,4,"," ","2022/12/18 下午2:11:34","2022/12/18 下午2:14:48","00:03:13","100","4"
"915","22","2020213352","D,A,B,A"," 1,2,3,4,"," ","2022/12/18 下午2:27:43","2022/12/18 下午2:32:08","00:04:24","100","4"
"916","17","2020213352","A,A,C,D"," 1,2,3,4,"," ","2022/12/18 下午2:39:11","2022/12/18 下午2:42:27","00:03:15","100","4"
"917","9","2020213375","B,A,C,A"," 1,2,3,"," 4,","2022/12/18 下午2:41:02","2022/12/18 下午2:43:29","00:02:27","75","3"
"918","18","2020213352","A,B,A,B"," 1,2,3,4,"," ","2022/12/18 下午2:51:49","2022/12/18 下午2:54:00","00:02:11","100","4"
"919","19","2020213352","B,B,A,A"," 1,3,4,"," 2,","2022/12/18 下午3:16:30","2022/12/18 下午3:19:24","00:02:53","75","3"
"920","22","2020213241","D,A,B,A"," 1,2,3,4,"," ","2022/12/18 下午3:25:18","2022/12/18 下午3:28:16","00:02:58","100","4"
"921","20","2020213352","B,D,A,A"," 1,3,4,"," 2,","2022/12/18 下午3:24:06","2022/12/18 下午3:28:59","00:04:53","75","3"
"922","23","2020213241","D,A,A,B"," 1,2,3,4,"," ","2022/12/18 下午3:31:05","2022/12/18 下午3:48:35","00:17:29","100","4"
"923","19","2020213241","B,D,A,A"," 1,2,3,4,"," ","2022/12/18 下午3:59:28","2022/12/18 下午4:05:12","00:05:44","100","4"
"924","20","2020213241","B,C,A,A"," 1,2,3,4,"," ","2022/12/18 下午4:09:39","2022/12/18 下午4:13:01","00:03:22","100","4"
"925","17","2020213326","A,A,C,D"," 1,2,3,4,"," ","2022/12/18 20:05:03","2022/12/18 20:09:55","00:04:51","100","4"
"926","18","2020213326","A,B,A,B"," 1,2,3,4,"," ","2022/12/18 20:14:13","2022/12/18 20:17:09","00:02:55","100","4"
"927","19","2020213326","B,D,A,A"," 1,2,3,4,"," ","2022/12/18 20:29:23","2022/12/18 20:41:12","00:11:49","100","4"
"928","20","2020213326","B,C,A,A"," 1,2,3,4,"," ","2022/12/18 20:41:50","2022/12/18 20:44:23","00:02:33","100","4"
"929","21","2020213326","D,A,C,D"," 1,2,3,4,"," ","2022/12/18 20:50:49","2022/12/18 20:52:28","00:01:38","100","4"
"930","22","2020213326","D,B,B,A"," 1,3,4,"," 2,","2022/12/18 20:56:28","2022/12/18 21:01:49","00:05:20","75","3"
"931","23","2020213326","D,A,A,B"," 1,2,3,4,"," ","2022/12/18 21:02:23","2022/12/18 21:06:23","00:04:00","100","4"
"932","6","2020213329","B,D,B,D"," 1,3,"," 2,4,","2022/12/18 21:25:42","2022/12/18 21:31:39","00:05:56","50","2"
"933","7","2020213329","B,B,A,B"," 1,4,"," 2,3,","2022/12/18 21:32:30","2022/12/18 21:42:24","00:09:54","50","2"
"934","8","2020213329","A,A,B,D"," 1,2,4,"," 3,","2022/12/18 21:43:01","2022/12/18 21:46:34","00:03:33","75","3"
"935","9","2020213329","B,A,C,A"," 1,2,3,"," 4,","2022/12/18 21:47:07","2022/12/18 21:49:50","00:02:42","75","3"
"936","10","2020213329","B,C,A,D"," 2,3,"," 1,4,","2022/12/18 21:50:12","2022/12/18 21:56:22","00:06:10","50","2"
"937","11","2020213329","D,C,A,B"," 1,2,3,"," 4,","2022/12/18 21:56:48","2022/12/18 22:00:25","00:03:37","75","3"
"938","12","2020213329","C,A,D,D"," 1,2,3,4,"," ","2022/12/18 22:00:42","2022/12/18 22:03:42","00:02:59","100","4"
"939","13","2020213329","C,C,A,D"," 1,2,3,4,"," ","2022/12/18 22:04:32","2022/12/18 22:08:52","00:04:20","100","4"
"940","6","2020213351","B,C,B,A"," 1,2,3,4,"," ","2022/12/19 10:08:01","2022/12/19 10:09:48","00:01:41","100","4"
"941","7","2020213351","B,B,A,D"," 1,"," 2,3,4,","2022/12/19 10:14:12","2022/12/19 10:16:51","00:02:15","25","1"
"942","8","2020213351","A,A,C,B"," 1,2,3,"," 4,","2022/12/19 10:21:04","2022/12/19 10:21:46","00:00:42","75","3"
"943","9","2020213351","B,A,C,D"," 1,2,3,4,"," ","2022/12/19 10:26:57","2022/12/19 10:27:37","00:00:37","100","4"
"944","10","2020213351","A,C,A,D"," 2,3,"," 1,4,","2022/12/19 10:32:45","2022/12/19 10:35:15","00:02:30","50","2"
"945","11","2020213351","D,C,A,B"," 1,2,3,"," 4,","2022/12/19 10:42:21","2022/12/19 10:43:12","00:00:50","75","3"
"946","12","2020213351","A,A,D,D"," 2,3,4,"," 1,","2022/12/19 10:48:00","2022/12/19 10:55:01","00:07:00","75","3"
"947","13","2020213351","C,C,D,D"," 1,2,4,"," 3,","2022/12/19 10:58:38","2022/12/19 10:59:17","00:00:39","75","3"
"948","15","2020213351","B,C,B,A"," 1,3,"," 2,4,","2022/12/19 11:06:14","2022/12/19 11:07:00","00:00:45","50","2"
"949","17","2020213329","D,A,C,D"," 2,3,4,"," 1,","2022/12/21 11:21:02","2022/12/21 11:31:18","00:10:16","75","3"
"950","16","2020213329","A,D,D,D"," 1,2,4,"," 3,","2022/12/21 11:31:36","2022/12/21 11:34:30","00:02:54","75","3"
"951","15","2020213329","B,D,B,D"," 1,2,3,4,"," ","2022/12/21 11:35:00","2022/12/21 11:36:48","00:01:48","100","4"
"952","18","2020213329","A,B,A,B"," 1,2,3,4,"," ","2022/12/21 11:37:15","2022/12/21 11:39:55","00:02:40","100","4"
"953","19","2020213329","B,D,C,A"," 1,2,4,"," 3,","2022/12/21 11:40:07","2022/12/21 11:44:24","00:04:16","75","3"
"954","20","2020213329","B,C,A,A"," 1,2,3,4,"," ","2022/12/21 11:44:41","2022/12/21 11:46:06","00:01:24","100","4"
"955","21","2020213329","C,B,C,D"," 3,4,"," 1,2,","2022/12/21 11:46:24","2022/12/21 11:51:06","00:04:41","50","2"
"956","22","2020213329","D,B,B,A"," 1,3,4,"," 2,","2022/12/21 11:51:34","2022/12/21 11:57:17","00:05:43","75","3"
"957","23","2020213329","D,A,A,B"," 1,2,3,4,"," ","2022/12/21 11:57:36","2022/12/21 12:02:11","00:04:35","100","4"
"958","13","2020213354","C,C,D,D"," 1,2,4,"," 3,","2022/12/25 21:31:39","2022/12/25 21:34:47","00:03:08","75","3"
"959","15","2020213354","B,D,B,D"," 1,2,3,4,"," ","2022/12/25 21:49:04","2022/12/25 21:50:56","00:01:51","100","4"
"960","16","2020213354","D,A,B,D"," 3,4,"," 1,2,","2022/12/25 22:12:24","2022/12/25 22:17:05","00:04:40","50","2"
"961","17","2020213354","A,A,C,D"," 1,2,3,4,"," ","2022/12/25 22:35:57","2022/12/25 22:38:26","00:02:29","100","4"
"962","18","2020213354","A,B,A,B"," 1,2,3,4,"," ","2022/12/26 13:40:25","2022/12/26 13:42:35","00:02:10","100","4"
"963","19","2020213354","B,D,A,A"," 1,2,3,4,"," ","2022/12/26 14:04:01","2022/12/26 14:19:28","00:08:00","100","4"
"964","20","2020213354","B,C,A,A"," 1,2,3,4,"," ","2022/12/26 14:23:26","2022/12/26 14:32:16","00:07:32","100","4"
"965","15","2020213347","B,D,B,D"," 1,2,3,4,"," ","2022/12/26 14:35:40","2022/12/26 14:36:44","00:01:03","100","4"
"966","21","2020213354","D,A,C,D"," 1,2,3,4,"," ","2022/12/26 14:43:58","2022/12/26 14:46:33","00:02:34","100","4"
"967","22","2020213354","D,B,B,A"," 1,3,4,"," 2,","2022/12/26 14:55:39","2022/12/26 15:09:28","00:04:23","75","3"
"968","23","2020213354","D,A,A,B"," 1,2,3,4,"," ","2022/12/26 15:16:19","2022/12/26 15:20:37","00:04:17","100","4"
"969","16","2020213347","A,D,A,D"," 1,2,4,"," 3,","2022/12/26 16:08:16","2022/12/26 16:11:28","00:03:12","75","3"
"970","17","2020213347","A,B,C,D"," 1,3,4,"," 2,","2022/12/26 16:19:58","2022/12/26 16:21:25","00:01:27","75","3"
"971","18","2020213347","A,B,A,A"," 1,2,3,"," 4,","2022/12/26 16:31:30","2022/12/26 16:32:57","00:01:27","75","3"
"972","19","2020213347","B,B,A,A"," 1,3,4,"," 2,","2022/12/26 16:56:34","2022/12/26 16:59:31","00:02:56","75","3"
"973","20","2020213347","B,C,A,A"," 1,2,3,4,"," ","2022/12/26 17:03:46","2022/12/26 17:04:18","00:00:31","100","4"
"974","21","2020213347","D,A,C,D"," 1,2,3,4,"," ","2022/12/26 17:18:59","2022/12/26 17:19:29","00:00:29","100","4"
"975","22","2020213347","D,B,B,A"," 1,3,4,"," 2,","2022/12/26 17:29:14","2022/12/26 17:29:53","00:00:38","75","3"
"976","23","2020213347","D,A,A,B"," 1,2,3,4,"," ","2022/12/26 17:37:00","2022/12/26 17:38:08","00:00:59","100","4"
"977","10","2020213375","C,C,A,D"," 1,2,3,"," 4,","2022/12/26 下午8:26:44","2022/12/26 下午8:37:20","00:10:36","75","3"
"978","11","2020213375","D,C,A,B"," 1,2,3,"," 4,","2022/12/26 下午8:45:25","2022/12/26 下午8:48:23","00:02:58","75","3"
"979","12","2020213375","C,A,D,D"," 1,2,3,4,"," ","2022/12/26 下午8:53:47","2022/12/26 下午8:56:50","00:02:59","100","4"
"980","13","2020213375","C,C,A,D"," 1,2,3,4,"," ","2022/12/26 下午9:00:20","2022/12/26 下午9:03:29","00:03:09","100","4"
"981","15","2020213375","B,D,B,D"," 1,2,3,4,"," ","2022/12/26 下午9:10:26","2022/12/26 下午9:12:36","00:02:10","100","4"
"982","16","2020213375","B,A,B,D"," 3,4,"," 1,2,","2022/12/26 下午9:23:38","2022/12/26 下午9:26:21","00:02:42","50","2"
"983","17","2020213375","A,A,C,D"," 1,2,3,4,"," ","2022/12/26 下午9:30:05","2022/12/26 下午9:32:44","00:02:38","100","4"
"984","18","2020213375","A,B,A,B"," 1,2,3,4,"," ","2022/12/26 下午9:40:55","2022/12/26 下午9:43:53","00:02:57","100","4"
"985","19","2020213375","B,D,A,A"," 1,2,3,4,"," ","2022/12/26 下午9:54:57","2022/12/26 下午9:59:37","00:04:39","100","4"
"986","20","2020213375","B,C,A,A"," 1,2,3,4,"," ","2022/12/26 下午10:02:29","2022/12/26 下午10:04:08","00:01:38","100","4"
"987","21","2020213375","D,A,C,C"," 1,2,3,"," 4,","2022/12/26 下午10:10:13","2022/12/26 下午10:13:56","00:03:42","75","3"
"988","22","2020213375","D,B,B,A"," 1,3,4,"," 2,","2022/12/26 下午10:18:17","2022/12/26 下午10:21:47","00:03:30","75","3"
"989","23","2020213375","D,A,A,B"," 1,2,3,4,"," ","2022/12/26 下午10:24:55","2022/12/26 下午10:28:03","00:03:08","100","4"
"990","6","2020213320","B,C,B,D"," 1,2,3,"," 4,","2022/12/29 19:38:52","2022/12/29 19:40:19","00:01:26","75","3"
"991","7","2020213320","B,B,D,A"," 1,3,"," 2,4,","2022/12/29 19:43:35","2022/12/29 19:45:01","00:01:25","50","2"
"992","8","2020213320","A,A,C,D"," 1,2,3,4,"," ","2022/12/29 19:48:48","2022/12/29 19:50:54","00:02:05","100","4"
"993","9","2020213320","B,A,C,C"," 1,2,3,"," 4,","2022/12/29 19:56:22","2022/12/29 19:56:56","00:00:33","75","3"
"994","10","2020213320","B,C,C,B"," 2,"," 1,3,4,","2022/12/29 19:58:25","2022/12/29 20:03:01","00:04:35","25","1"
"995","11","2020213320","D,C,A,B"," 1,2,3,"," 4,","2022/12/29 20:04:37","2022/12/29 20:05:31","00:00:54","75","3"
"996","12","2020213320","C,A,D,D"," 1,2,3,4,"," ","2022/12/29 20:10:53","2022/12/29 20:11:56","00:01:02","100","4"
"997","13","2020213320","C,C,A,D"," 1,2,3,4,"," ","2022/12/29 20:59:15","2022/12/29 20:59:32","00:00:16","100","4"
"998","15","2020213320","B,D,B,D"," 1,2,3,4,"," ","2022/12/29 21:06:35","2022/12/29 21:07:39","00:01:03","100","4"
"999","16","2020213320","B,D,D,D"," 2,4,"," 1,3,","2022/12/29 21:10:34","2022/12/29 21:13:33","00:02:58","50","2"
"1000","17","2020213320","B,A,C,D"," 2,3,4,"," 1,","2022/12/29 21:17:05","2022/12/29 21:19:40","00:02:35","75","3"
"1001","18","2020213320","A,B,A,A"," 1,2,3,"," 4,","2022/12/29 21:24:03","2022/12/29 21:26:32","00:02:28","75","3"
"1002","19","2020213320","B,D,A,A"," 1,2,3,4,"," ","2022/12/29 21:37:30","2022/12/29 21:41:59","00:04:29","100","4"
"1003","20","2020213320","B,C,A,A"," 1,2,3,4,"," ","2022/12/29 21:48:18","2022/12/29 21:49:25","00:01:06","100","4"
"1004","21","2020213320","D,B,C,D"," 1,3,4,"," 2,","2022/12/29 21:56:06","2022/12/29 21:59:03","00:02:57","75","3"
"1005","22","2020213320","D,B,B,A"," 1,3,4,"," 2,","2022/12/29 22:03:24","2022/12/29 22:05:04","00:01:39","75","3"
"1006","23","2020213320","D,A,A,B"," 1,2,3,4,"," ","2022/12/29 22:08:04","2022/12/29 22:10:39","00:02:35","100","4"
"1007","18","2020213313","B,B,A,B"," 2,3,4,"," 1,","2023/1/1 18:17:32","2023/1/1 18:29:12","00:11:37","75","3"
"1008","17","2020213313","B,A,B,A"," 2,"," 1,3,4,","2023/1/1 18:35:40","2023/1/1 18:44:40","00:08:59","25","1"
"1009","19","2020213313","B,C,A,A"," 1,3,4,"," 2,","2023/1/1 18:47:39","2023/1/1 18:55:04","00:07:24","75","3"
"1010","20","2020213313","B,C,A,A"," 1,2,3,4,"," ","2023/1/1 18:55:59","2023/1/1 19:06:21","00:10:21","100","4"
"1011","21","2020213313","D,A,C,D"," 1,2,3,4,"," ","2023/1/1 19:07:01","2023/1/1 19:11:22","00:04:21","100","4"
"1012","22","2020213313","D,B,B,A"," 1,3,4,"," 2,","2023/1/1 19:13:27","2023/1/1 19:18:15","00:04:47","75","3"
"1013","23","2020213313","D,A,A,B"," 1,2,3,4,"," ","2023/1/1 19:25:06","2023/1/1 19:29:45","00:04:39","100","4"
